215	61	河童「超妖怪弾頭」	41	0	30	1500000	200000	10	3
205	62	花樂「ダンシングフラワー」	32	1	31	1500000	209	0	4
209	63	春蘭「一年の計りは春にあり」	37	0	31	1500000	213	0	4
206	64	夏蓮「暑中見舞い」	32	1	31	1500000	210	0	4
210	65	秋菊「ゴールデンフォール」	37	0	31	1500000	214	0	4
1005	66	冬梅「舞い散るのは花の残香」	52	2	31	5500000	1006	0	14
1006	67	花海「芳しい迷宮」	53	1	31	5500000	1007	0	14
1007	68	花符「団子より花」	53	0	31	5500000	1008	0	14
231	69	幽香「天地花葬」	47	0	31	1500000	200000	10	4
217	70	魅毒「鮮やかな花びら」	44	2	32	1500000	221	0	4
221	71	攻心「見血封喉」	46	1	32	1500000	225	0	4
225	72	拡散「気体殺虫剤」	47	0	32	1500000	229	0	4
218	73	誘惑「赤ずきんと毒りんご」	44	2	32	1500000	222	0	4
222	74	毒符「ポイズントライアングル」	46	1	32	1500000	226	0	4
226	75	棄符「どうか捨てないで」	47	0	32	1500000	230	0	4
1009	76	自力「動き始めた人形」	53	2	32	5500000	1010	0	14
1010	77	鈴蘭「放浪花園」	53	1	32	5500000	1011	0	14
1011	78	痺符「神経麻痺」	53	0	32	5500000	1012	0	14
239	79	最毒「鶴頂紅」	47	0	32	1500000	200000	10	4
232	80	兎耳「敏感度チェック」	47	2	33	1500000	236	0	3
236	81	狂気「ルビーアイ」	47	1	33	1500000	240	0	3
240	82	幻視「デジャヴ」	47	0	33	1500000	100300	0	3
912	83	血凝「虚空のエクスレイ」	53	2	33	5000000	913	0	13
913	84	幻符「イメージプロジェクション」	53	1	33	5000000	914	0	13
914	85	狂符「五感玉砕」	53	0	33	5000000	915	0	13
223	86	赤瞳「不可視世界」	46	0	33	1500000	200000	10	3
129	87	風神「烈神一閃」	43	1	34	1000000	133	0	1
133	88	記者「レリーズシャッター」	43	0	34	1000000	100201	0	1
1109	89	仙風「落葉千切り」	53	3	34	6000000	1110	0	15
1110	90	旋風「日光折り返し」	53	2	34	6000000	1111	0	15
1111	91	文花「シュートザブレット」	53	1	34	6000000	1112	0	15
1112	92	文符「風神少女」	53	0	34	6000000	1113	0	15
155	93	出版「文文。新聞」	43	0	34	1000000	200000	10	1
304	94	満月「妖獣白沢」	35	1	35	2000000	308	0	5
308	95	未来史「幻想郷の暁」	40	0	35	2000000	312	0	5
305	96	創史「ネオジェネレーション」	35	1	35	2000000	309	0	5
309	97	新編「幾千の可能性」	40	0	35	2000000	313	0	5
306	98	鑑符「史書の鏡」	35	1	35	2000000	310	0	5
310	99	国予「建国一九八八」	40	0	35	2000000	314	0	5
916	100	絞符「歴史網交錯」	53	2	35	5000000	917	0	13
917	101	新符「楼蘭の侍女」	53	1	35	5000000	918	0	13
918	102	妖力「満月落とし」	53	0	35	5000000	919	0	13
307	103	白沢「クリエートヒストリー」	35	0	35	2000000	200000	10	5
404	104	山神「呼風喚雨」	37	3	36	2500000	311	0	6
408	105	注連縄「縛られた永遠の証し」	42	2	36	2500000	412	0	6
412	106	神符「八百万の神」	46	1	36	2500000	416	0	6
416	107	乾符「天雷降世」	49	0	36	2500000	420	0	6
405	108	甘露「祈雨生贄への償い」	37	3	36	2500000	409	0	6
409	109	神憑「天輪呪縛」	42	2	36	2500000	413	0	6
413	110	信仰「マウンテンオフフェイス」	46	1	36	2500000	417	0	6
417	111	山符「五指山圧倒」	49	0	36	2500000	421	0	6
1119	112	天水「慈雨ドシャ降り」	53	4	36	6000000	1120	0	15
1120	113	日照「曝し涸れた河川」	53	3	36	6000000	1121	0	15
1121	114	神指「一線天開」	53	2	36	6000000	1122	0	15
1122	115	神天石「ブラックシリカ」	53	1	36	6000000	1123	0	15
1123	116	知能「交換原理」	53	0	36	6000000	1124	0	15
407	117	神守「愛しい愛しい我が子よ」	37	0	36	2500000	2000	10	6
233	118	舞踏「七色人形の舞」	47	2	37	1500000	237	0	4
237	119	人形「酒酔のロシア人形」	47	1	37	1500000	241	0	4
241	120	人形「華奢な京都人形」	47	0	37	1500000	100301	0	4
234	121	人形「首吊りの蓬莱人形」	47	2	37	1500000	238	0	4
238	122	人形「霧深きロンドン人形」	47	1	37	1500000	242	0	4
242	123	人形「優雅なる上海人形」	47	0	37	1500000	100302	0	4
812	124	怨符「銀色の五寸釘」	53	2	37	4500000	813	0	12
813	125	魔術「反転スペルカード」	53	1	37	4500000	814	0	12
814	126	呪符「儚い恋の破滅」	53	0	37	4500000	815	0	12
247	127	七色「七色の人形使い」	47	0	37	1500000	200000	10	4
424	128	昔神「繁栄していた洩矢王国」	52	4	38	2500000	428	0	6
428	129	蛙符「雨滴歓喜」	52	3	38	2500000	432	0	6
432	130	洩矢「御加護神への信仰」	52	2	38	2500000	436	0	6
436	131	拝符「三拝九拝」	52	1	38	2500000	440	0	6
440	132	坤符「母なる大地の抱き」	52	0	38	2500000	444	0	6
425	133	守矢「大和諸神侵入」	52	4	38	2500000	429	0	6
429	134	鉄輪「縛られた鈍器」	52	3	38	2500000	433	0	6
433	135	共存「山分けの信仰」	52	2	38	2500000	437	0	6
437	136	赤心「ローヤルハート」	52	1	38	2500000	441	0	6
441	137	散符「湧き出す山泉」	52	0	38	2500000	445	0	6
1125	138	御符「神々の御箸」	53	4	38	6000000	1126	0	15
1126	139	彩光「色調輪転」	53	3	38	6000000	1127	0	15
1127	140	蛙蛇「フードチェーン」	53	2	38	6000000	1128	0	15
1128	141	諭符「妖魔に心を惑わせるな」	53	1	38	6000000	1129	0	15
1129	142	祟符「ミシャグジ様」	53	0	38	6000000	1130	0	15
415	143	未練「驚異的な信仰心」	46	0	38	2500000	200000	10	6
406	144	判別「黒と白の世界」	37	2	39	2500000	410	0	7
410	145	判決「ファイナルジャッジメント」	42	1	39	2500000	414	0	7
414	146	白符「清廉蓮」	46	0	39	2500000	418	0	7
1013	147	黒符「存在罪」	53	3	39	5500000	1014	0	14
1014	148	罪罰「ディザーヴドペナルティー」	53	2	39	5500000	1015	0	14
1015	149	監符「天知る、地知る」	53	1	39	5500000	1016	0	14
1016	150	見符「我知る、人知る」	53	0	39	5500000	1017	0	14
431	151	審判「十王審判」	52	0	39	2500000	200000	10	7
422	152	半符「半人半霊半人前」	51	3	40	2500000	426	0	7
426	153	斬符「一刀両断」	52	2	40	2500000	430	0	7
430	154	天上剣「天人の五衰」	52	1	40	2500000	434	0	7
434	155	断迷剣「迷津慈航斬」	52	0	40	2500000	438	0	7
816	156	獄界剣「二百由旬の一閃」	53	2	40	4500000	817	0	12
817	157	剣符「楼観剣、白楼剣」	53	1	40	4500000	818	0	12
818	158	伝承「三百年庭師の剣術」	53	0	40	4500000	819	0	12
439	159	奥義「白玉楼千桜斬」	52	0	40	2500000	200000	10	7
442	160	距離「プレイナーワープ」	52	3	41	2500000	446	0	7
446	161	錯覚「遠近透視法」	52	2	41	2500000	450	0	7
450	162	死神「エントランスオフヘル」	52	1	41	2500000	454	0	7
454	163	渡符「三途の川にようこそ」	52	0	41	2500000	458	0	7
1018	164	銭符「善悪良否は金次第」	53	4	41	5500000	1019	0	14
1019	165	遠符「百光年スラッシュ」	53	3	41	5500000	1020	0	14
1020	166	近符「密着寄生虫」	53	2	41	5500000	1021	0	14
1021	167	現金「冥界通行貨幣」	53	1	41	5500000	1022	0	14
1022	168	銭穴「インサートコイン」	53	0	41	5500000	1023	0	14
447	169	鎌符「三日月断命斬」	52	0	41	2500000	200000	10	7
316	170	天弓「アルテミス」	47	2	42	2000000	320	0	5
320	171	天矢「后羿射日の矢」	49	1	42	2000000	324	0	5
324	172	天医「起死回生の仙術」	50	0	42	2000000	328	0	5
317	173	月神「シルバームーンライト」	47	2	42	2000000	321	0	5
321	174	蘇生「ライフゲーム」	49	1	42	2000000	325	0	5
325	175	月面「日光反射リフレクション」	50	0	42	2000000	329	0	5
318	176	月裏「人知らぬ紛争」	47	2	42	2000000	322	0	5
322	177	囚月「瞳孔収縮」	49	1	42	2000000	326	0	5
326	178	射符「狩猟女神」	50	0	42	2000000	330	0	5
920	179	妖月「月光千羽」	53	2	42	5000000	921	0	13
921	180	弓矢「アイシックアロー」	53	1	42	5000000	922	0	13
922	181	巫矢「清めの矢」	53	0	42	5000000	923	0	13
315	182	理想「千年幻想郷」	44	0	42	2000000	200000	10	5
504	183	式神「妖狐霊子」	38	3	43	3000000	508	0	8
508	184	冬来「ゆかり様の身代わり」	43	2	43	3000000	512	0	8
512	185	藍符「ブルーファンタジー」	47	1	43	3000000	516	0	8
516	186	妖化「不敗の将軍」	50	0	43	3000000	520	0	8
824	187	式召「ソールシンキング」	53	2	43	4500000	825	0	12
825	188	字画「国破れて山河あり」	53	1	43	4500000	826	0	12
826	189	九尾「天下一の式神」	53	0	43	4500000	827	0	12
507	190	靛符「藍より青し」	38	0	43	3000000	200000	10	8
505	191	吸血「貧血バンパイア」	38	3	44	3000000	509	0	9
509	192	緋紅「ブラッドレイン」	43	2	44	3000000	513	0	9
513	193	血祭「スカーレットデビル」	47	1	44	3000000	517	0	9
517	194	鉄分「栄養過度摂取」	50	0	44	3000000	521	0	9
506	195	紅月「幼き一輪の朱」	38	3	44	3000000	510	0	9
510	196	迂回「アンフェアライフ」	43	2	44	3000000	514	0	9
514	197	命途「デザインドデスティニー」	47	1	44	3000000	518	0	9
518	198	亡骸「サダメとサバキ」	50	0	44	3000000	522	0	9
709	199	鮮活「血塗れた傷痕」	53	3	44	4000000	710	0	11
710	200	歯符「バンパイアの反っ歯」	53	2	44	4000000	711	0	11
711	201	狂爪「無痛穿刺」	53	1	44	4000000	712	0	11
712	202	収納「ウィンドーオフエデン」	53	0	44	4000000	713	0	11
531	203	運命「フォーチュンスホイール」	53	0	44	3000000	200000	10	9
462	204	亡霊「死を操る亡霊の姫」	52	3	45	2500000	466	0	7
466	205	妖語「千年歌聖」	52	2	45	2500000	470	0	7
470	206	魅死「幽明境と繋がる西行妖」	52	1	45	2500000	474	0	7
474	207	亡郷「永眠亡我郷」	52	0	45	2500000	100502	0	7
820	208	墨桜「ブラッケンチェリー」	53	2	45	4500000	821	0	12
821	209	幽冥「ネザーリージョン」	53	1	45	4500000	822	0	12
822	210	死眠「忘却転生」	53	0	45	4500000	823	0	12
455	211	永眠「西行妖満開を見た富士見の娘」	52	0	45	2500000	200000	10	7
525	212	時間「連続時空断片」	53	4	46	3000000	529	0	9
529	213	時止「クロージングワールド」	53	3	46	3000000	533	0	9
533	214	尽符「紅魔館メイド」	53	2	46	3000000	537	0	9
537	215	我行「ペースオフパタン」	53	1	46	3000000	541	0	9
541	216	天賦「全知全能全力」	53	0	46	3000000	545	0	9
526	217	犬符「媚びるわんこの溜息」	53	4	46	3000000	530	0	9
530	218	封赤「アダムスワイン」	53	3	46	3000000	534	0	9
534	219	朦朧「瑠璃色のスワン」	53	2	46	3000000	538	0	9
538	220	警符「華人小娘出没注意」	53	1	46	3000000	542	0	9
542	221	咲符「ナイフロンド」	53	0	46	3000000	546	0	9
705	222	清水「エウ?ドース」	52	2	46	4000000	706	0	11
706	223	虚栄「パッドは打楽器の種類」	53	1	46	4000000	707	0	11
707	224	龍影「ドラゴンシャドー」	53	0	46	4000000	708	0	11
539	225	止符「ザ?ワールド」	53	0	46	3000000	200000	10	9
524	226	夢想「フェイクイマジン」	53	4	47	3000000	528	0	8
528	227	夢想「夢想天生II」	53	3	47	3000000	532	0	8
532	228	夢想「幻霊出産」	53	2	47	3000000	536	0	8
536	229	天想「陰陽輪転」	53	1	47	3000000	540	0	8
540	230	仮想「オーファンの舞踏曲」	53	0	47	3000000	544	0	8
714	231	夢雲「自由奔放」	53	4	47	4000000	715	0	11
715	232	天行「玄爺の残り物」	53	3	47	4000000	716	0	11
716	233	等価「巫女コピー」	53	2	47	4000000	717	0	11
717	234	新夢「フューチャーキャップター」	53	1	47	4000000	718	0	11
718	235	決死「幻想郷潰す」	53	0	47	4000000	719	0	11
515	236	霊夢「永遠の紅白巫女」	47	0	47	3000000	200000	10	8
549	237	星舞「スターダストフィーバー」	53	5	48	3000000	553	0	9
553	238	魔空「襲天魔撃」	53	4	48	3000000	557	0	9
557	239	魔術「マジックダイブ」	53	3	48	3000000	561	0	9
561	240	集束「コスミカルレーザー」	53	2	48	3000000	565	0	9
565	241	魔天「ブラックホール」	53	1	48	3000000	569	0	9
569	242	無行「弾幕はパワーだゼ」	53	0	48	3000000	100601	0	9
550	243	極道「破滅砲紫苑」	53	5	48	3000000	554	0	9
554	244	魔符「ダークネスハールト」	53	4	48	3000000	558	0	9
558	245	理符「生者必死の理」	53	3	48	3000000	562	0	9
562	246	沙符「満天星墜落」	53	2	48	3000000	566	0	9
566	247	原子「マジックアトム」	53	1	48	3000000	570	0	9
570	248	詠呪「梵語伊呂波」	53	0	48	3000000	100602	0	9
720	249	詠唱「上古魔神召還」	53	4	48	4000000	721	0	11
721	250	魔疫「エンドレスカース」	53	3	48	4000000	722	0	11
722	251	凌駕「魔女レプリカ」	53	2	48	4000000	723	0	11
723	252	魔竜「フィフスドラゴン」	53	1	48	4000000	724	0	11
724	253	決死「幻想郷吹き飛ばす」	53	0	48	4000000	725	0	11
547	254	魔理沙「永遠の黒白魔女だゼ」	53	0	48	3000000	200000	10	9
448	255	奇跡「ミラクルトライアングル」	52	5	49	2500000	452	0	6
452	256	星海「天馬座極空星辰」	52	4	49	2500000	456	0	6
456	257	奇想「カオスクライマックス」	52	3	49	2500000	460	0	6
460	258	巫女「守矢神社唯一の巫女」	52	2	49	2500000	464	0	6
464	259	学符「幻想郷常識」	52	1	49	2500000	468	0	6
468	260	緑符「グリーンドレス」	52	0	49	2500000	100500	0	6
449	261	風祝「風の神様にご信仰を」	52	5	49	2500000	453	0	6
453	262	奇跡「一子相伝の秘術」	52	4	49	2500000	457	0	6
457	263	収業「時空の五分割り」	52	3	49	2500000	461	0	6
461	264	秘術「クルーエルサティリスト」	52	2	49	2500000	465	0	6
465	265	断裂「星痕流年の塵」	52	1	49	2500000	469	0	6
469	266	星座「サギタリウス」	52	0	49	2500000	100501	0	6
1131	267	公正「ジャスティスフィーリング」	53	5	49	6000000	1132	0	15
1132	268	選択「コイン一枚の世界」	53	4	49	6000000	1133	0	15
1133	269	愛符「愛心オーバードライブ」	53	3	49	6000000	1134	0	15
1134	270	愚符「災いが幸いの原因になる」	53	2	49	6000000	1135	0	15
1135	271	天象「星月無常」	53	1	49	6000000	1136	0	15
1136	272	遺跡「モアイの狂想曲」	53	0	49	6000000	200000	0	15
423	273	奇跡「盤古開天の奇跡」	51	0	49	2500000	200000	10	6
332	274	鳳符「フェニックス昇天」	50	2	50	2000000	336	0	5
336	275	不死「永遠がつかない終曲」	50	1	50	2000000	340	0	5
340	276	離人「コンセプトオフデスティニー」	50	0	50	2000000	344	0	5
333	277	仇符「四千年ほどの宿敵」	50	2	50	2000000	337	0	5
337	278	蓬莱「月ほど等しい寿命」	50	1	50	2000000	341	0	5
341	279	恒符「宇宙星々の鎧」	50	0	50	2000000	345	0	5
334	280	未知「シュレディン存否錯覚」	50	2	50	2000000	338	0	5
338	281	理能「光の干渉模様」	50	1	50	2000000	342	0	5
342	282	永存「エターナルイグジスト」	50	0	50	2000000	346	0	5
924	283	火鳥「韋駄天ダッシュ」	53	3	50	5000000	925	0	13
925	284	天翔「不死鳥の夕日」	53	2	50	5000000	926	0	13
926	285	蓬莱夜「インヴィジビリティ」	53	1	50	5000000	927	0	13
927	286	蓬莱山「幻想永劫」	53	0	50	5000000	928	0	13
323	287	蓬莱人「痛感皆無の明日」	49	0	50	2000000	200000	10	5
348	288	難題「三点一線の条件」	50	3	51	2000000	352	0	5
352	289	難題「満月新月の謎」	50	2	51	2000000	356	0	5
356	290	難題「いまは何題目」	50	1	51	2000000	360	0	5
360	291	難題「太陽から見る星空」	32	0	51	2000000	100400	14	5
349	292	年更「アインシュタインシフト」	50	3	51	2000000	353	0	5
353	293	越符「天人駐留証」	50	2	51	2000000	357	0	5
357	294	難題「蓬莱玉枝の断面」	50	1	51	2000000	361	0	5
361	295	守月「バリアオフザムーン」	32	0	51	2000000	100401	14	5
350	296	不死「リバース」	50	3	51	2000000	354	0	5
354	297	永生「囚人の遠い窓」	50	2	51	2000000	358	0	5
358	298	四方「天月包囲網」	50	1	51	2000000	362	0	5
362	299	蓬莱「禁薬副作用」	32	0	51	2000000	100402	14	5
929	300	往昔「墓だらけの同窓会」	53	3	51	5000000	933	0	13
930	301	無業「引きこもりの姫様」	53	1	51	5000000	934	0	13
931	302	呼符「助けてえーりん」	53	2	51	5000000	935	0	13
932	303	玉枝「蓬莱の宝物」	53	0	51	5000000	200000	0	13
331	304	月姫「無垢な視線」	50	0	51	2000000	200000	10	5
548	305	隠符「次元差伝説」	53	5	52	3000000	552	0	8
552	306	反射「出入り口同一体」	53	4	52	3000000	556	0	8
556	307	吸収境界「万有引力の理」	53	3	52	3000000	560	0	8
560	308	排斥境界「万有斥力の理」	53	2	52	3000000	564	0	8
564	309	消失境界「消える弾幕」	53	1	52	3000000	568	0	8
568	310	増幅境界「増える弾幕」	53	0	52	3000000	100600	0	8
828	311	結界「ボーダーオフライフ」	53	4	52	4500000	829	0	12
829	312	浄化境界「エレメンタルフェード」	53	3	52	4500000	830	0	12
830	313	弾幕境界「レベル五〇〇〇」	53	2	52	4500000	831	0	12
831	314	弾幕境界「レベル八〇〇〇」	53	1	52	4500000	832	0	12
832	315	弾幕境界「一二二八八の弾幕」	53	0	52	4500000	200000	10	12
523	316	深弾幕境界「夢幻泡影」	52	0	52	3000000	200000	10	8
604	317	異魔「ヒーザンマジック」	38	9	53	3500000	608	0	10
608	318	元素「ニュートロンマシンガン」	43	8	53	3500000	612	0	10
612	319	中性「ネイチャーリキッド」	47	7	53	3500000	616	0	10
616	320	異端「一つ母の子」	50	6	53	3500000	620	0	10
620	321	理論「鬼手仏心」	52	5	53	3500000	624	0	10
624	322	仮符「ソールシンクロナイズ」	53	4	53	3500000	628	0	10
628	323	併符「クリムゾンソード」	53	3	53	3500000	632	0	10
632	324	野望「マリサワールド」	53	2	53	3500000	636	0	10
636	325	辺境「オープンゲート」	53	1	53	3500000	640	0	10
640	326	魔理沙「マスタースパーク」	53	0	53	3500000	200000	10	10
605	327	坪符「大和主砲」	38	9	53	3500000	609	0	10
609	328	魔符「亜空間キャノン」	43	8	53	3500000	613	0	10
613	329	高符「ハイロースマッシュ」	47	7	53	3500000	617	0	10
617	330	極符「極光天寒」	50	6	53	3500000	621	0	10
621	331	速符「ソニックムーブメント」	52	5	53	3500000	625	0	10
625	332	原符「灰飛煙滅」	53	4	53	3500000	629	0	10
629	333	魔炎「ヘルファイア」	53	3	53	3500000	633	0	10
633	334	魔女「天下一統の杖」	53	2	53	3500000	637	0	10
637	335	詠唱「エンシェントリリック」	53	1	53	3500000	641	0	10
641	336	魔理沙「デストロイエンブレム」	53	0	53	3500000	200000	10	10
606	337	滅魔「旧地獄の炎」	38	9	53	3500000	610	0	10
610	338	天欲「未知への好奇心」	43	8	53	3500000	614	0	10
614	339	理符「赤外線振幅」	47	7	53	3500000	618	0	10
618	340	魔球「紫光ボール」	50	6	53	3500000	622	0	10
622	341	仙魔「両道横行」	52	5	53	3500000	626	0	10
626	342	九天「ガラス玉に映る世界」	53	4	53	3500000	630	0	10
630	343	魔力「月裏面の泉」	53	3	53	3500000	634	0	10
634	344	中的「セミオート射撃」	53	2	53	3500000	638	0	10
638	345	尾符「トレーススター」	53	1	53	3500000	642	0	10
642	346	魔理沙「スターワールド」	53	0	53	3500000	200000	10	10
1024	347	滅星「星雲衝撃」	53	5	53	5500000	1025	0	14
1025	348	魔理沙「シュートザムーン」	53	4	53	5500000	1026	0	14
1026	349	魔理沙「ＡＢＳミサイル」	53	3	53	5500000	1027	0	14
1027	350	魔理沙「黒術士の末日」	53	2	53	5500000	1028	0	14
1028	351	魔理沙「アンエスケーバブルビーム」	53	1	53	5500000	1029	0	14
1029	352	魔理沙「終焉」	53	0	53	5500000	1030	0	14
607	353	真?決死結界「サイド」	38	0	53	3500000	200000	10	10
648	354	神社「紅白居場所」	53	9	54	3500000	652	0	10
652	355	紅符「レッドアミュレット」	53	8	54	3500000	656	0	10
656	356	白符「ホワイトアミュレット」	53	7	54	3500000	660	0	10
660	357	陰陽「相生相尅の理」	53	6	54	3500000	664	0	10
664	358	点追「奇数の元神」	53	5	54	3500000	668	0	10
668	359	線追「偶数の切り口」	53	4	54	3500000	672	0	10
672	360	神符「魅魔の加護」	53	3	54	3500000	676	0	10
676	361	玉天「博麗色のスカイ」	53	2	54	3500000	680	0	10
680	362	結界「博麗大結界」	53	1	54	3500000	684	0	10
684	363	結界「網開一面」	53	0	54	3500000	200000	10	10
649	364	霊符「陰陽クラッシュ」	53	9	54	3500000	653	0	10
653	365	夢符「イノセントドリーム」	53	8	54	3500000	657	0	10
657	366	新想「クレセント」	53	7	54	3500000	661	0	10
661	367	鎖符「クロスウィンド」	53	6	54	3500000	665	0	10
665	368	夢想「飛天巫女の花嫁」	53	5	54	3500000	669	0	10
669	369	天夢「夢想天生の歌」	53	4	54	3500000	673	0	10
673	370	有想「頂上対決」	53	3	54	3500000	677	0	10
677	371	無痛「ペインレス」	53	2	54	3500000	681	0	10
681	372	無生「ライフレス」	53	1	54	3500000	685	0	10
685	373	無死「エンドレス」	53	0	54	3500000	200000	10	10
650	374	我界「ボーダー博麗」	53	9	54	3500000	654	0	10
654	375	元神「夢想霊珠」	53	8	54	3500000	658	0	10
658	376	紅白「巫女スタイル」	53	7	54	3500000	662	0	10
662	377	名無「空っぽ」	53	6	54	3500000	666	0	10
666	378	博麗結界「二重反射結界」	53	5	54	3500000	670	0	10
670	379	博麗結界「無常結界」	53	4	54	3500000	674	0	10
674	380	博麗結界「ワープ結界」	53	3	54	3500000	678	0	10
678	381	博麗結界「リフューズ結界」	53	2	54	3500000	682	0	10
682	382	霊符「御札」	53	1	54	3500000	686	0	10
686	383	夢符「陰陽玉」	53	0	54	3500000	200000	10	10
1031	384	霊夢「真実の夢幻泡影」	53	5	54	5500000	1032	0	14
1032	385	霊夢「天命アミュレット」	53	4	54	5500000	1033	0	14
1033	386	霊夢「無形羽翼」	53	3	54	5500000	1034	0	14
1034	387	霊夢「紅と白の大結界」	53	2	54	5500000	1035	0	14
1035	388	霊夢「永遠の幸せを」	53	1	54	5500000	1036	0	14
1036	389	霊夢「再生」	53	0	54	5500000	200000	10	14
615	390	真?決死結界「フェース」	47	0	54	3500000	200000	10	10
1201	391	百万鬼夜行「其の壱」	38	34	20	6500000	1202	0	16
1203	392	百万鬼夜行「其の弐」	47	33	21	6500000	1204	0	16
1205	393	百万鬼夜行「其の参」	52	32	22	6500000	1206	0	16
1207	394	百万鬼夜行「其の肆」	53	31	23	6500000	1208	0	16
1209	395	百万鬼夜行「其の伍」	53	30	24	6500000	1210	0	16
1211	396	百万鬼夜行「其の陸」	53	29	25	6500000	1212	0	16
1213	397	百万鬼夜行「其の柒」	53	28	26	6500000	1214	0	16
1215	398	百万鬼夜行「其の捌」	53	27	27	6500000	1216	0	16
1217	399	百万鬼夜行「其の玖」	53	26	28	6500000	1218	0	16
1219	400	百万鬼夜行「其の拾」	53	25	29	6500000	1220	0	16
1221	401	百万鬼夜行「其の壱拾壱」	53	24	30	6500000	1222	0	16
1223	402	百万鬼夜行「其の壱拾弐」	53	23	31	6500000	1224	0	16
1225	403	百万鬼夜行「其の壱拾参」	53	22	32	6500000	1226	0	16
